action_count,bot_fingerprint_score,click_intervals_count,click_timestamps_count,click_timestamps_max,click_timestamps_mean,click_timestamps_min,cursorAngleVariance,cursor_acceleration_count,cursor_acceleration_max,cursor_acceleration_mean,cursor_acceleration_std,cursor_curvature_count,cursor_curvature_max,cursor_curvature_mean,cursor_curvature_min,cursor_curvature_std,cursor_movement_entropy,cursor_movements_count,cursor_movements_mean_distance,cursor_movements_total_distance,cursor_speeds_count,cursor_speeds_max,cursor_speeds_mean,cursor_speeds_min,cursor_speeds_std,hesitation_count,hesitation_mean,hesitation_min,idle_time,is_automated_browser,key_hold_times_count,key_press_times_count,keyboard_patterns_count,keyboard_patterns_max,keyboard_patterns_mean,keyboard_patterns_min,label,micropause_count,micropause_min,mouseJitter_count,mouse_angle_entropy,mouse_movement_debug_currentSpeed,mouse_movement_debug_distance,mouse_movement_debug_dx,mouse_movement_debug_dy,mouse_num_pauses,paste_detected,scroll_changes,scroll_speed_mean,scroll_speed_std,scroll_speeds_count,scroll_speeds_mean,scroll_speeds_std,speed_calculation_debug_filteredSpeed,speed_calculation_debug_latestSpeed,speed_calculation_debug_rawSpeed,typing_interval_entropy
112,0.5,1,2,1751387478460.0,1751387472394.0,1751387466328.0,112.35181546308525,29,17.652821018964808,4.022284369360444,4.009110311782603,5,3.10220156106467,2.2028356609849706,0.7268930437570784,0.8516313758954979,2.081070103476179,25,18.018561959654516,432.44548703170835,29,914.8126388927266,256.95375831474735,11.574391104622546,243.5323849029269,3,600.0,541.0,0,False,15,14,15,1751387476304.0,1751387471973.5334,1751387467369.0,0,2,50.0,41,1.6496776331836016,60.44458702356194,9.055385138137417,-9,-1,2.0,False,0,,,0,0.0,0.0,60.44458702356194,60.44458702356194,60.44458702356194,1.9524232539638267
70,0.5,1,2,1751387503089.0,1751387495879.5,1751387488670.0,125.6734600843944,16,21.138805122750597,6.059299309821032,7.2459660134125174,3,1.5233912836689127,0.8700654052558286,0.2936099152390472,0.504989997256353,2.1074386417432094,17,29.95991616752275,479.358658680364,16,1141.5212748990452,358.4674669417987,21.351036609587023,378.4877430351618,2,532.5,515.0,0,False,12,10,11,1751387501310.0,1751387495028.6365,1751387489083.0,1,2,80.0,41,1.2293698809754623,51.45561298183625,7.810249675906654,5,-6,2.0,False,0,,,0,0.0,0.0,51.45561298183625,51.45561298183625,51.45561298183625,1.5979807957080274
22,0.5,0,0,0.0,0.0,0.0,106.52739324839776,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,8.246211251235321,8.246211251235321,1,133.7664498869453,133.7664498869453,133.7664498869453,0.0,1,882.0,882.0,0,False,16,14,15,1751387519809.0,1751387514762.8,1751387511693.0,0,0,0.0,2,,133.7664498869453,8.246211251235321,2,-8,,False,0,,,0,0.0,0.0,133.7664498869453,133.7664498869453,133.7664498869453,1.536334833889876
41,0.5,0,1,1751387535329.0,1751387535329.0,1751387535329.0,107.77422063145592,5,27.702556187725985,12.14957933161471,10.576207291428407,1,0.9941022745412327,0.9941022745412327,0.9941022745412327,0.0,2.2459520807289133,6,62.43963479955172,312.1981739977586,5,1398.4881879929196,815.3349187050727,62.53310303982787,442.45748291624193,2,2271.0,739.0,0,False,20,18,19,1751387539615.0,1751387531042.7368,1751387527303.0,1,0,0.0,17,1.0397811485284556,62.53310303982787,50.32891812864648,-47,-18,0.0,False,385,192.72800138678232,137.8365986051266,16,192.72800138678232,137.8365986051266,62.53310303982787,62.53310303982787,62.53310303982787,1.0341884920102828
75,0.5,0,1,1751387573461.0,1751387573461.0,1751387573461.0,95.70070018729466,14,21.1813635718918,7.440853111372263,6.508368329030026,3,1.2592162845435075,1.0821300743242637,0.9230586954618497,0.13782569133005027,2.1444106310945332,17,37.10038416927067,593.6061467083307,14,1198.716359160843,493.0865212387502,61.50954543183094,370.1145826988728,1,523.0,523.0,0,False,16,14,15,1751387569271.0,1751387565602.2666,1751387562529.0,1,0,0.0,41,1.0776284287327438,75.47368221195818,5.0,4,-3,1.0,False,145,283.69426136325615,166.31887383242997,16,283.69426136325615,166.31887383242997,75.47368221195818,75.47368221195818,75.47368221195818,1.420237302377025
72,0.5,1,2,1751387594113.0,1751387588117.0,1751387582121.0,106.1009169410391,10,26.210453190588368,13.681807908397658,9.58020070732059,2,1.576467016326197,1.1554801023225671,0.7344931883189376,0.42098691400362964,2.2006631885058168,14,78.73036903714633,1023.4947974829023,10,1449.2937146613233,817.522945475295,50.03516022101755,449.53813025255755,2,1359.5,630.0,1,False,16,16,17,1751387595547.0,1751387586803.4707,1751387584273.0,1,2,50.0,41,1.1989037317029125,484.389235874678,32.01562118716424,20,25,1.0,False,395,1322.513875095482,782.458772753514,16,1322.513875095482,782.458772753514,484.389235874678,484.389235874678,484.389235874678,0.5236901846800336
0,0.5,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,0,0,0,0.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0,0,,False,203,520.8317085879195,289.0774946225361,16,520.8317085879195,289.0774946225361,0.0,0.0,0.0,
1,0.5,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,0,0,1,1751387942704.0,1751387942704.0,1751387942704.0,0,0,0.0,0,,0.0,0.0,0,0,,False,203,525.3325090787669,295.22832632039484,16,525.3325090787669,295.22832632039484,0.0,0.0,0.0,
52,0.5,0,1,1751387958845.0,1751387958845.0,1751387958845.0,110.02037952643396,5,19.562139201351,9.774724022310258,6.644387512003964,2,2.9734750631550577,2.192155328554314,1.4108355939535708,0.7813197346007434,2.2602338531746744,10,70.70145702198734,636.3131131978861,5,1280.3366403258822,765.6499869556828,418.0680272506881,318.60394409753405,2,418.0,288.0,0,False,19,18,19,1751387964855.0,1751387961927.4211,1751387959313.0,1,1,254.0,28,1.4942110618352462,1280.3366403258822,84.17244204607586,61,-58,1.0,False,0,,,0,0.0,0.0,1280.3366403258822,1280.3366403258822,1280.3366403258822,1.4662900402759165
64,0.5,0,1,1751387975975.0,1751387975975.0,1751387975975.0,98.25402738703538,9,19.922496688036205,7.301200583326513,7.2450253899079415,2,1.0452008158547854,0.6731572004240615,0.30111358499333757,0.37204361543072395,2.1375031130414017,13,59.513100950115536,714.1572114013865,9,1316.3911926412686,509.1890646468712,39.44243426548158,419.96115653204447,1,551.0,551.0,0,False,15,15,16,1751387987175.0,1751387980314.125,1751387977488.0,1,2,50.0,41,1.1622782634547608,550.5050863541428,27.16615541441225,3,-27,1.0,False,177,113.19538521592276,98.02547375504233,16,113.19538521592276,98.02547375504233,550.5050863541428,550.5050863541428,550.5050863541428,1.1103008272816726
178,0.5,1,2,1751387998711.0,1751387995007.5,1751387991304.0,85.17702871317888,25,29.54696791804637,11.217160804408818,7.423476002671295,10,1.7940940342100584,1.0384261510435224,0.6220964076308537,0.38946572084810727,1.9831886573812927,51,87.13023009861614,4356.511504930807,25,1486.8816803721882,642.1684411592228,16.845474039661248,378.24465712233837,2,782.0,530.0,0,False,9,8,9,1751387995810.0,1751387994185.889,1751387992459.0,1,5,50.0,41,1.4518695965898143,22.007894475052158,12.529964086141668,-11,-6,3.0,False,322,218.44932784216365,197.56124945212193,16,218.44932784216365,197.56124945212193,22.007894475052158,22.007894475052158,22.007894475052158,1.1616964816006818
41,0.5,1,2,1751388044806.0,1751388041026.0,1751388037246.0,85.32720053276977,7,12.574784777368784,4.08395052920721,3.696702865250928,1,0.28552965687498166,0.28552965687498166,0.28552965687498166,0.0,2.1808395270586205,8,14.714572999365533,103.00201099555873,7,669.2789853191388,256.8922787763942,98.81287940649183,174.1157950713056,2,582.0,489.0,0,False,15,13,14,1751388043410.0,1751388040732.0,1751388037587.0,0,2,50.0,22,0.8676399850143303,98.81287940649183,5.0990195135927845,5,1,1.0,False,0,,,0,0.0,0.0,98.81287940649183,98.81287940649183,98.81287940649183,1.7098991020230279
31,0.0,0,1,1751392135264.0,1751392135264.0,1751392135264.0,146.84158347622008,5,3.2037386250817574,2.1683416664070236,1.1000350604570863,1,1.0218975404376767,1.0218975404376767,1.0218975404376767,0.0,2.21106887114461,6,10.121885825922813,50.60942912961407,5,336.8669155977654,183.8190532495467,126.67678224797024,77.47729064151326,1,41.0,41.0,0,True,10,9,10,1751392139788.0,1751392138375.5,1751392136975.0,1,0,0.0,16,0.5623407429634668,162.67829497233367,8.06225774829855,7,4,1.0,False,0,,,0,0.0,0.0,162.67829497233367,162.67829497233367,162.67829497233367,1.9065024589005537
13,0.5,0,1,1751392141941.0,1751392141941.0,1751392141941.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,54.85719134450705,54.85719134450705,54.85719134450705,0.0,2,120.0,110.0,0,False,11,10,11,1751392143602.0,1751392142789.4546,1751392141962.0,0,0,0.0,0,,54.85719134450705,109.0,109,0,,False,16,92.03217779538423,26.59446021779724,16,92.03217779538423,26.59446021779724,54.85719134450705,54.85719134450705,54.85719134450705,1.5233660907148279
12,0.1,0,1,1751392143700.0,1751392143700.0,1751392143700.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,True,11,10,11,1751392145531.0,1751392144625.3635,1751392143725.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,1.3110957722336676
15,0.5,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,1,14,15,1751392188101.0,1751392187590.2666,1751392186913.0,0,0,0.0,0,,0.0,0.0,0,0,,False,212,516.2060022811597,291.74218161908016,16,516.2060022811597,291.74218161908016,0.0,0.0,0.0,0.5408862372603727
18,0.4,0,1,1751392185743.0,1751392185743.0,1751392185743.0,4.991327890642247,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,270.80066469637774,270.80066469637774,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,False,15,10,11,1751392189051.0,1751392187423.2727,1751392185901.0,0,0,0.0,2,,0.0,0.0,-217,-162,,False,5,34.486362776581345,4.320513612290893,5,34.486362776581345,4.320513612290893,0.0,0.0,0.0,1.8895962753639688
18,0.4,0,1,1751392185743.0,1751392185743.0,1751392185743.0,4.991327890642247,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,270.80066469637774,270.80066469637774,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,False,15,10,11,1751392189051.0,1751392187423.2727,1751392185901.0,0,0,0.0,2,,0.0,0.0,-217,-162,,False,5,34.486362776581345,4.320513612290893,5,34.486362776581345,4.320513612290893,0.0,0.0,0.0,1.8895962753639688
107,0.5,2,3,1751392210294.0,1751392204259.6667,1751392201094.0,84.41854843930699,18,20.18623394156809,4.91778671863227,5.977061178582376,4,2.611808327984026,1.5698737871685648,0.7410385820223329,0.6702005610728882,1.9573802372685947,22,47.73741692773905,1002.4857554825201,18,1016.5781844980991,326.6413105116881,12.045863745895433,333.72140508545937,4,786.0,208.0,0,False,16,16,17,1751392213624.0,1751392206866.1765,1751392204125.0,1,7,56.0,41,1.5148763166194912,12.045863745895433,5.385164807134504,-5,-2,2.0,False,694,1045.3253738236235,930.1361995061012,16,1045.3253738236235,930.1361995061012,12.045863745895433,12.045863745895433,12.045863745895433,1.0843729813487106
231,0.5,3,4,1751392243310.0,1751392239377.25,1751392232429.0,106.2075769671752,41,29.377266779561342,7.6651547731104595,7.877946646657889,10,2.1024870083622442,0.9080223235682542,0.21732912518576475,0.6230957457639623,1.7222216955132124,51,171.37641969672467,8568.820984836233,41,1492.3037197813576,411.0987781642821,11.819255846725241,399.40833850515753,5,515.2,147.0,0,False,13,12,13,1751392237380.0,1751392235232.4614,1751392233244.0,1,15,50.0,41,1.4245896233193165,21.602423529979948,10.44030650891055,-3,-10,1.0,False,827,1099.654262197308,726.8424810271513,16,1099.654262197308,726.8424810271513,21.602423529979948,21.602423529979948,21.602423529979948,1.7229230082199716
0,0.5,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,0,0,0,0.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0,0,,False,104,482.4017588407603,325.1283297063383,16,482.4017588407603,325.1283297063383,0.0,0.0,0.0,
16,0.0,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,True,16,15,16,1751392280881.0,1751392279565.5625,1751392278205.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,1.6490082762389093
13,0.5,0,1,1751392281036.0,1751392281036.0,1751392281036.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,52.261824947951325,52.261824947951325,52.261824947951325,0.0,2,115.0,94.0,0,False,11,10,11,1751392282874.0,1751392281959.5454,1751392281049.0,0,0,0.0,0,,52.261824947951325,109.0,109,0,,False,16,122.46803426674748,37.98497884114231,16,122.46803426674748,37.98497884114231,52.261824947951325,52.261824947951325,52.261824947951325,1.831195236756606
12,0.1,0,1,1751392297050.0,1751392297050.0,1751392297050.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,True,11,10,11,1751392297851.0,1751392297463.5454,1751392297070.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,1.7351861252067082
0,0.5,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,0,0,0,0.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0,0,,False,109,431.78989963912227,315.71887611082576,16,431.78989963912227,315.71887611082576,0.0,0.0,0.0,
23,0.5,0,1,1751392328004.0,1751392328004.0,1751392328004.0,33.092717607697224,5,6.476773044732822,1.950940494585317,2.411915720600071,1,0.5351153450326364,0.5351153450326364,0.5351153450326364,0.0,2.2055983590263937,5,25.599901698422226,102.3996067936889,5,883.1291559710187,308.8319109391261,21.528692738720054,321.30624264023334,2,1745.5,269.0,0,False,10,10,11,1751392342949.0,1751392331494.6365,1751392328763.0,1,1,109.0,7,1.0986185453680142,21.528692738720054,6.0,0,6,0.0,False,60,65.72739805411955,95.03410669471923,16,65.72739805411955,95.03410669471923,21.528692738720054,21.528692738720054,21.528692738720054,0.8976629821136217
24,0.0,0,1,1751430173975.0,1751430173975.0,1751430173975.0,136.79115429971063,3,12.963313147058061,7.05636383354313,5.303593712817357,0,0.0,0.0,0.0,0.0,2.20478541691352,4,43.506291892412406,130.51887567723722,3,1020.5602254106268,738.9235224154318,526.9755929821363,207.44290975722018,0,0.0,0.0,0,True,10,9,10,1751430177785.0,1751430176351.8,1751430175007.0,1,0,0.0,9,0.6931617142872528,669.2347488535324,34.539832078341085,13,-32,1.0,False,0,,,0,0.0,0.0,669.2347488535324,669.2347488535324,669.2347488535324,1.5604154763116556
13,0.5,0,1,1751430182485.0,1751430182485.0,1751430182485.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,57.81694439300831,57.81694439300831,57.81694439300831,0.0,2,123.0,102.0,0,False,11,10,11,1751430184069.0,1751430183307.2727,1751430182502.0,0,0,0.0,0,,57.81694439300831,109.0,109,0,,False,16,92.67832978908423,40.92741456525929,16,92.67832978908423,40.92741456525929,57.81694439300831,57.81694439300831,57.81694439300831,1.831204615121858
12,0.1,0,1,1751430189520.0,1751430189520.0,1751430189520.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,1,35.0,35.0,0,True,11,10,11,1751430190301.0,1751430189922.3635,1751430189551.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,1.7354211371732766
14,0.1,1,2,1751430191073.0,1751430190296.5,1751430189520.0,,2,0.1,0.08667468917072219,0.013325310829277827,0,0.0,0.0,0.0,0.0,2.2538575896013517,3,86.5,173.0,2,70.14041579206136,69.26434351397302,68.38827123588469,0.876072278088337,2,484.5,35.0,0,True,11,10,11,1751430190301.0,1751430189922.3635,1751430189551.0,0,0,0.0,0,1.4783068796350778e-05,68.38827123588469,64.0,64,0,2.0,False,0,,,0,0.0,0.0,68.38827123588469,68.38827123588469,68.38827123588469,1.7354211371732766
0,0.5,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,0,0,0,0.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0,0,,False,152,574.5903091905739,247.53390197902323,16,574.5903091905739,247.53390197902323,0.0,0.0,0.0,
79,0.5,1,2,1751430297330.0,1751430293166.0,1751430289002.0,88.99729546018237,15,29.000379211981556,8.651653473606842,8.136724699259783,3,1.1888711481719934,0.787081470487346,0.2215430951154235,0.4115346219159554,1.934412443398961,17,39.907225798218505,638.5156127714961,15,1450.7162566364823,516.9052817591021,10.103860396236325,425.3353062151894,2,257.0,246.0,0,False,22,21,22,1751430296025.0,1751430293333.0454,1751430290801.0,1,1,177.0,41,1.0776226768335477,612.625014617653,30.610455730027933,-19,-24,2.0,False,654,1031.3972309477604,1092.2554772447447,16,1031.3972309477604,1092.2554772447447,612.625014617653,612.625014617653,612.625014617653,1.8057481845073537
49,0.5,0,1,1751430314266.0,1751430314266.0,1751430314266.0,99.7678179708702,6,8.361526253701665,2.7826714793798746,3.031663053581695,2,0.5984740049394571,0.5834864635517989,0.5684989221641408,0.014987541387658176,2.163955656882057,11,69.33931887938414,693.3931887938414,6,1191.341254386425,351.3327164742065,27.12200701793074,397.8331878658896,3,970.6666666666666,543.0,0,False,11,9,10,1751430309709.0,1751430307881.7,1751430306533.0,1,1,59.0,34,1.2149471017443527,421.39361669593285,25.0,20,15,2.0,False,118,142.51438948778042,144.01043941294847,16,142.51438948778042,144.01043941294847,421.39361669593285,421.39361669593285,421.39361669593285,1.496595891795217
89,0.5,2,3,1751430332151.0,1751430328743.3333,1751430322927.0,109.7204189271885,23,17.540878619673368,3.940020621764751,4.442620682315108,4,2.501342265967092,1.389484405561289,0.2022242787090553,0.8598510987848135,1.7825171934175787,21,19.341588005855325,386.8317601171065,23,878.1272342507411,220.32582868892888,21.26422277017117,218.09065188331965,4,577.75,466.0,0,False,11,10,11,1751430327653.0,1751430326165.0908,1751430324971.0,1,4,52.0,41,1.166776194727277,78.84934361750062,5.0990195135927845,-1,5,3.0,False,273,1130.2343758265533,1087.5996937961222,16,1130.2343758265533,1087.5996937961222,78.84934361750062,78.84934361750062,78.84934361750062,1.2211792539886097
188,0.5,4,5,1751430386021.0,1751430373032.2,1751430368560.0,120.66829647791404,38,24.07594087366037,6.515530976469041,6.863454098498862,9,3.01539414324824,1.6890356877631463,0.37845243131217976,0.8766086289581588,2.0142273941445095,47,58.97434686505229,2712.8199557924054,38,1318.6763121850847,384.7649576302662,10.382452013098966,370.1085409389009,5,526.0,247.0,0,False,12,11,12,1751430382925.0,1751430380977.6667,1751430379345.0,1,8,50.0,41,1.5755858160541574,71.84430394271278,5.830951894845301,5,-3,3.0,False,624,1143.2633289334767,1098.3623750937452,16,1143.2633289334767,1098.3623750937452,71.84430394271278,71.84430394271278,71.84430394271278,0.9487434545907423
17,0.0,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,True,16,15,16,1751430414241.0,1751430412814.4375,1751430411455.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,1.5128648463814536
13,0.5,0,1,1751430419210.0,1751430419210.0,1751430419210.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,58.123571055596486,58.123571055596486,58.123571055596486,0.0,2,121.0,102.0,0,False,11,10,11,1751430420761.0,1751430419962.7273,1751430419229.0,0,0,0.0,0,,58.123571055596486,109.0,109,0,,False,16,79.2990610826833,32.7109617162905,16,79.2990610826833,32.7109617162905,58.123571055596486,58.123571055596486,58.123571055596486,1.3117668372812787
12,0.1,0,1,1751430420942.0,1751430420942.0,1751430420942.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,1,56.0,56.0,0,True,11,10,11,1751430422769.0,1751430421907.0,1751430420995.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,1.8892507667643341
20,0.1,1,2,1751430423320.0,1751430422131.0,1751430420942.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,46.609837692358504,46.609837692358504,46.609837692358504,0.0,2,2181.0,56.0,0,True,18,17,18,1751430428494.0,1751430424299.6667,1751430420995.0,0,0,0.0,0,,46.609837692358504,109.0,109,0,,False,3194,142.53876241151593,84.68891638630481,16,142.53876241151593,84.68891638630481,46.609837692358504,46.609837692358504,46.609837692358504,1.0223082163666768
24,0.1,2,3,1751430428511.0,1751430424257.6667,1751430420942.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,46.609837692358504,46.609837692358504,46.609837692358504,0.0,2,2181.0,56.0,0,True,22,21,22,1751430429301.0,1751430425143.5454,1751430420995.0,0,0,0.0,0,,46.609837692358504,109.0,109,0,,False,3194,142.53876241151593,84.68891638630481,16,142.53876241151593,84.68891638630481,46.609837692358504,46.609837692358504,46.609837692358504,1.0032001223098432
26,0.1,3,4,1751430429386.0,1751430425539.75,1751430420942.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,46.609837692358504,46.609837692358504,46.609837692358504,0.0,2,2181.0,56.0,0,True,24,23,24,1751430429607.0,1751430425509.7917,1751430420995.0,0,0,0.0,0,,46.609837692358504,109.0,109,0,,False,3194,142.53876241151593,84.68891638630481,16,142.53876241151593,84.68891638630481,46.609837692358504,46.609837692358504,46.609837692358504,1.0154107000191932
30,0.1,4,5,1751430429718.0,1751430426375.4,1751430420942.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,46.609837692358504,46.609837692358504,46.609837692358504,0.0,2,2181.0,56.0,0,True,28,27,28,1751430430113.0,1751430426142.0,1751430420995.0,0,0,0.0,0,,46.609837692358504,109.0,109,0,,False,3194,142.53876241151593,84.68891638630481,16,142.53876241151593,84.68891638630481,46.609837692358504,46.609837692358504,46.609837692358504,0.9719000330170892
13,0.5,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,True,15,10,11,1751430429677.0,1751430429614.5454,1751430429552.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,1.6770669219386667
41,0.1,5,6,1751430430295.0,1751430427028.6667,1751430420942.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,46.609837692358504,46.609837692358504,46.609837692358504,0.0,2,2181.0,56.0,0,True,39,38,39,1751430432172.0,1751430427599.3333,1751430420995.0,0,0,0.0,0,,46.609837692358504,109.0,109,0,,False,3194,142.53876241151593,84.68891638630481,16,142.53876241151593,84.68891638630481,46.609837692358504,46.609837692358504,46.609837692358504,0.9098602987292053
44,0.1,6,7,1751430432304.0,1751430427782.2856,1751430420942.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,46.609837692358504,46.609837692358504,46.609837692358504,0.0,2,2181.0,56.0,0,True,42,41,42,1751430432645.0,1751430427950.4524,1751430420995.0,0,0,0.0,0,,46.609837692358504,109.0,109,0,,False,3194,142.53876241151593,84.68891638630481,16,142.53876241151593,84.68891638630481,46.609837692358504,46.609837692358504,46.609837692358504,0.9178716841331174
0,0.5,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,0,0,0,0.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0,0,,False,205,530.0883688958357,297.7539618482886,16,530.0883688958357,297.7539618482886,0.0,0.0,0.0,
133,0.5,3,4,1751430456196.0,1751430450461.5,1751430445258.0,66.03880851896832,14,29.598849577201985,6.808088094474939,7.889374522321149,6,2.8247054210314992,1.0829256571647867,0.4504176075064282,0.8201384131493619,2.1053072505134427,34,106.13620698245396,3502.4948304209806,14,1481.1006281467596,380.2539054345458,17.227724146991267,383.89992467231,4,475.5,234.0,0,False,20,19,20,1751430451217.0,1751430448490.75,1751430446140.0,1,3,64.0,41,1.4877339608561284,758.7119982673529,37.64306044943742,-36,-11,4.0,False,158,172.5563099762345,176.71012323321798,16,172.5563099762345,176.71012323321798,758.7119982673529,758.7119982673529,758.7119982673529,1.6502394056149792
13,0.5,0,1,1751430464063.0,1751430464063.0,1751430464063.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,57.50044620404509,57.50044620404509,57.50044620404509,0.0,2,154.5,150.0,0,False,11,10,11,1751430465563.0,1751430464862.3635,1751430464207.0,0,0,0.0,0,,57.50044620404509,109.0,109,0,,False,10,214.49675722757678,287.82971614105014,10,214.49675722757678,287.82971614105014,57.50044620404509,57.50044620404509,57.50044620404509,1.735435815993815
98,0.5,0,1,1751430514622.0,1751430514622.0,1751430514622.0,85.04536885649861,15,27.922818069979133,9.469786041489364,7.970427771225354,4,2.2779009896761293,1.1598744226031419,0.7429446004687027,0.6465861184724586,2.0755246611554328,24,77.21751955982276,1776.0029498759236,15,1396.1872496236865,538.3594272330158,19.274376316063872,369.5966113843964,2,570.5,521.0,0,False,13,12,13,1751430518367.0,1751430516826.4614,1751430515222.0,1,3,51.0,41,1.2729691084674757,73.08225114142938,34.0,-16,-30,3.0,False,3427,51.88539420149476,1.4421966061163458,16,51.88539420149476,1.4421966061163458,73.08225114142938,73.08225114142938,73.08225114142938,1.395422427488811
16,0.5,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,2,2698.5,1103.0,0,False,16,15,16,1751430539281.0,1751430536320.25,1751430533646.0,0,0,0.0,0,,0.0,0.0,0,0,,False,5326,680.977671896673,24.96224442635745,16,680.977671896673,24.96224442635745,0.0,0.0,0.0,1.8298638879655562
